"iso3c","SPI.INDEX","SCI","SCI_rank","ODIN_score","ODIN_rank","odb","gdb","iiag_overall","iiag_stats","country","region","income","SI.POV.DDAY","SI.POV.GINI","GE.EST","NY.GDP.PCAP.KD","HD.HCI.OVRL","SN.ITK.DEFC.ZS","SH.STA.MMRT","SE.LPV.PRIM","SG.LAW.INDX","SH.H2O.SMDW.ZS","EG.ELC.ACCS.ZS","NV.IND.MANF.ZS","EN.POP.SLUM.UR.ZS","subsidies","EN.GHG.ALL.MT.CE.AR5","ER.MRN.PTMR.ZS","ER.LND.PTLD.ZS","DT.TDS.DECT.EX.ZS","sdg_index_score","hdi_value","env_perform_index","eci_value","press_free_score","better_life_index","undernourish","severe_food_insecurity"
"MOZ",57.5,66.22225333333334,70.3,29.38,157.5,11.446666666666667,10,49.05,43.65,"Mozambique","Sub-Saharan Africa ","Low income",74.5,50.3,-0.7951574087142944,600.6786193953832,0.3607867360115052,27.02,131.6,NA,82.5,NA,31.64,8.0770370511367,55.661642,0,37.83798,2.1631376556,27.902496188,53.94098777815754,52.74285114738203,0.4502,34.86666666666667,-1.268777350584666,60.836,NA,29,40.166666666666664
"NGA",57.4,60.88888666666666,89.9,45.48,93.8,12.7525,24,48.075,53.675,"Nigeria","Sub-Saharan Africa ","Lower middle income",30.9,35.1,-1.054663729667663,2391.40650263729,0.3594384968280794,16.34,1062,NA,65,28.30532555849872,58.26,13.5515278500505,49.484564,0.34195,413.526,0.0167091784,13.927821458,12.747706918121049,53.742466752610135,0.533,32.4,-1.6958853801091511,56.906,NA,14.166666666666666,19.46666666666667
"NPL",57.4,72.8888933333333,51.6,40.98,116.4,15.3375,19,NA,NA,"Nepal","South Asia","Lower middle income",5.079999999999999,31.68,-0.9466026186943058,1084.218193890652,0.503319901227951,5.58,175.6,NA,80.625,17.06616678922832,90.46000000000001,4.72520646863892,40.2822,0.08031,55.98006,NA,23.626040842,10.574593591917035,66.36320874321042,0.6023999999999999,31.366666666666667,-0.2649212603767713,63.488,NA,5.166666666666667,12.933333333333334
"BTN",56.5,64.88892,75.4,39.36,125,NA,NA,NA,NA,"Bhutan","South Asia","Lower middle income",0.54,33.839999999999996,0.4794289767742156,3293.0360272978783,0.475297033786774,NA,60.4,NA,75,70.69900290612384,100,7.147741018594299,NA,0,3.2009,NA,49.337036642,13.382654609959001,71.99001723360178,0.662,41.699999999999996,NA,69.628,NA,NA,NA
"IRN",56.5,77.77778666666669,38.4,39.56,124.4,NA,NA,NA,NA,"Iran, Islamic Rep.","Middle East & North Africa","Upper middle income",0.64,35.48,-0.881908702850342,5316.54272011405,0.593165397644043,6.66,21.8,41.5363006591796,31.25,94.05935737414038,100,19.96045720681614,NA,19.2038,931.43222,0.804554872,8.6141329362,0.3954223683292622,69.0279299369748,0.782,41.43333333333333,-0.16610300339137515,29.222,NA,6.433333333333334,7.933333333333334
"TLS",56.4,67.55556666666666,68.7,33.62,148.4,NA,NA,NA,NA,"Timor-Leste","East Asia & Pacific","Lower middle income",24.4,28.7,-0.796070110797882,1665.516399815396,0.454062002897263,15.540000000000001,208,NA,86.25,NA,97.2,1.4087924691043061,33.9,4.70623,2.62184,1.3716499962,15.997529406,0.7818431178616598,NA,0.6092,40.1,NA,75.488,NA,23.266666666666666,NA
"SLE",55.9,58.66668666666668,93,43.78,105.1,12.2475,12,51.575,49.7,"Sierra Leone","Sub-Saharan Africa ","Low income",26.1,35.7,-1.143191027641296,1047.9268371800536,0.360818922519684,28.279999999999998,441.4,NA,74,9.934168893245811,27.06,7.21225472782795,51.194132,0.08621,6.9836,1.1914888998,11.404337636000001,11.525795045629957,55.171479251018596,0.47359999999999997,32.766666666666666,NA,68.666,NA,27.533333333333335,31.866666666666667
"CMR",55.7,59.77780666666666,89.6,40.76,118.8,6.7475000000000005,24,42.575,36.25,"Cameroon","Sub-Saharan Africa ","Lower middle income",24.08,43.96,-0.8979646444320678,1454.768730976616,0.39658534526824957,5.84,438.4,71.9326171875,60,NA,66.98,13.23100995078086,33.325630000000004,0.21165,43.23444,11.006048912,10.959366228,20.10493153141706,54.86090535714286,0.577,34.13333333333333,-1.2061577637990315,52.86,NA,5.933333333333334,26.9
"AFG",55.6,52,110.3,31.52,154.2,NA,NA,NA,NA,"Afghanistan","South Asia","Low income",NA,NA,-1.733657693862916,450.33901345495144,0.3989251613616946,28.599999999999998,624.8,93.2679977416992,35.625,29.055255705201862,92.74,8.172272888944004,73.3,0.72134,29.04148,NA,2.9307467644000003,2.734027628659382,47.252557437611415,0.4828,33.36666666666667,-1.1809599002202351,52.716,NA,28.6,23.6
"LAO",55.6,66.66668666666666,69.4,33.64,145.3,NA,NA,NA,NA,"Lao PDR","East Asia & Pacific","Lower middle income",7.1,38.8,-0.68257976770401,2575.845830316148,0.4566953539848328,5.9,131.4,97.71728515625,85.625,17.75808983277994,99.54,8.415453735549944,22.16,0.33311,36.1076,NA,18.286490608,16.43200605231596,62.738201647992526,0.6078,30.599999999999998,-0.7673803071180979,34.794,NA,5.1000000000000005,8.133333333333333
"LSO",55.5,64.22224,76.9,40.24,121.7,NA,NA,54.875,55.5,"Lesotho","Sub-Saharan Africa ","Lower middle income",32.4,44.9,-0.933984398841858,976.5901267867002,0.40001257658004796,NA,578.6,96.8991394,78.625,27.680016904491882,48.5,16.0745599399397,26.379270000000002,0.08023,2.9501,NA,0.4548051888,5.87995214812087,54.48047400051615,0.5198,32.4,NA,66.376,NA,42.6,30.9
"SUR",54.8,67.55556666666666,67.4,48.22,91.7,NA,NA,NA,NA,"Suriname","Latin America & Caribbean ","Upper middle income",1.1,39.2,-0.7596929550170898,7428.149593837562,NA,9.68,96.8,NA,70.375,55.73264911359678,98.62,23.10657950437534,15.632946,3.55473,4.2343,1.5432239316,14.520139228,19.83838780821246,69.17971353757193,0.7466,49.333333333333336,NA,77.748,NA,9.033333333333333,7.2
"ETH",54.7,62.22223333333332,82.2,27.7,155.3,10.52,NA,46.375,39.35,"Ethiopia","Sub-Saharan Africa ","Low income",27,35,-0.6923744559288024,823.0621302625034,0.383047991991043,22.36,272.4,90.3896408081054,78.375,12.69991313302236,52.660000000000004,4.844764613889292,64.31438,1.07542,184.24094,NA,16.942798686,21.77726868078024,53.93105069869543,0.4926,34.166666666666664,-1.016646186510722,59.334,NA,21.633333333333333,19.033333333333335
"NAM",54.5,54.000026666666656,105,38.24,130.6,9.4475,19,NA,NA,"Namibia","Sub-Saharan Africa ","Upper middle income",15.6,59.1,0.05836490318179134,3941.898466348224,0.4461656451225284,20.62,216.6,NA,80,NA,54.64,11.320496552983219,41.4,0,12.812380000000001,1.7141998124,37.890930116,NA,63.931505392156865,0.6316,45.03333333333333,-0.6181683540344238,80.966,NA,17.26666666666667,32.56666666666667
"OMN",54.4,NA,NA,72.24000000000001,19,NA,14,NA,NA,"Oman","Middle East & North Africa","High income",NA,NA,0.09036674052476859,18258.55634384796,0.6087304830551146,5.72,16.8,40.6137619018554,36.5,90.64781543302162,100,8.9812111275007,NA,0.1584,131.22934,0.2472695544,3.1772399082,NA,67.74970778382564,0.8293999999999999,40.166666666666664,-0.4543680250644684,48.73,NA,2.8666666666666667,NA
"TJK",54.4,75.55556666666664,43.6,41.88,111.4,14,12,NA,NA,"Tajikistan","Europe & Central Asia","Lower middle income",6.1,34,-0.8100956439971916,1261.436206876434,0.5117183446884154,9.24,16.8,NA,78.75,55.25950879255774,99.7,14.8676801849818,17.518786,5.9269,21.9193,NA,22.278661025999998,12.65446986572231,69.17903611595207,0.6722,35.86666666666667,-0.8496358394622803,42.888,NA,9.466666666666667,NA
"SWZ",53.7,64.66667333333334,76,13.12,181.2,8,NA,44.9,32.875,"Eswatini","Sub-Saharan Africa ","Lower middle income",36.1,54.6,-0.7620655179023742,3632.164206447776,0.37190882563590977,11.86,237.6,NA,46.25,NA,80.9,27.73209775596634,10.8082,0,3.261,NA,4.2582647084,4.388529285105798,57.3742305743957,0.605,39.13333333333333,0.09500766483445962,51.699999999999996,NA,11.866666666666667,18.3
"LBN",53.7,53.999986666666636,106.6,36.96,133.6,12,NA,NA,NA,"Lebanon","Middle East & North Africa","Lower middle income",0,31.8,-1.2732897162437453,6459.273907024404,0.5170276045799254,9.08,20.8,NA,56.25,47.7,100,2.855136166334764,4.5,13.13085,31.62536,0.219745105,2.1730386786,62.51602968325762,67.75422766106442,0.7353999999999999,39.166666666666664,0.28609778235356015,59.296,NA,NA,9.866666666666667
"MRT",53.5,58.44447333333332,92.5,36.7,133.9,NA,NA,41.4,49.325,"Mauritania","Sub-Saharan Africa ","Lower middle income",5.4,32,-0.7427040696144104,1577.156106009352,0.3793551623821256,8.280000000000001,457.4,NA,48.125,NA,47.2,6.596508342624448,56,3.16842,16.22232,4.1534377628,0.6219881274,10.923215543458486,56.81169257703081,0.5552,30.133333333333333,-1.4589572350184123,64.222,NA,7.733333333333333,7.766666666666667
"BHR",53.2,NA,NA,52.9,62.4,17.925,22,NA,NA,"Bahrain","Middle East & North Africa","High income",NA,NA,0.5309967041015626,24562.235363148222,0.654757368564606,NA,15.8,30.1656990051269,60.625,98.904359285451,100,19.56523037795758,NA,2.26603,68.89082,9.1956604682,9.1556305142,NA,61.672612626262634,0.8764,42.766666666666666,0.531636193394661,35.804,NA,NA,NA
"MDG",52.9,55.33336,102.7,30.54,154.4,NA,NA,44.3,38.025,"Madagascar","Sub-Saharan Africa ","Low income",80.7,42.6,-1.0538316965103138,443.3531283955874,0.3906913518905636,38.38,393.2,95.2420349121093,68.875,21.35733467635068,34.06,9.661041515020477,67.900402,0.46468,35.06894,0.880219336,7.106772231,4.737577452960774,50.14569010854342,0.5052,28.2,-1.230855127175649,66.2,NA,49.2,10.8
"GUY",52.4,52.88888666666666,108.9,27.32,165,NA,11,NA,NA,"Guyana","Latin America & Caribbean ","High income",NA,NA,-0.3329043924808504,13293.847985567361,0.4950497865676882,2.58,111.6,NA,86.875,NA,92.56,3.232461751334696,12.469646000000001,9.6e-4,7.38182,0.0188851142,8.5002431174,3.657278165014166,68.18264747630586,0.7078,41.13333333333333,NA,73.008,NA,3.033333333333333,NA
"PLW",52.2,48.22220000000002,120.2,31.133333333333333,165,NA,NA,NA,NA,"Palau","East Asia & Pacific","High income",NA,NA,0.3743259608745574,13230.51626880432,0.5839529156684874,NA,NA,NA,56.25,88.95540488493747,100,1.053666729845374,NA,NA,1.37762,100,44.176797592,NA,NA,0.7738,NA,NA,NA,NA,NA,NA
"GIN",52,54.66667333333334,102.9,41.38,114.6,NA,NA,41.75,33.175,"Guinea","Sub-Saharan Africa ","Lower middle income",13.8,29.6,-0.9198908090591432,972.3232428712902,0.3705704987049102,10.52,553.6,82.6748275756835,73.75,NA,45.82,11.37602425739831,48.840304,0.01118,28.16976,0.529665274,36.83382697,2.123253029483004,54.04349719887956,0.4636,31.5,-1.4982064565022786,63.216,NA,12.6,49.36666666666667
"NIC",51.5,59.11112,91.6,39.519999999999996,123.6,NA,NA,NA,NA,"Nicaragua","Latin America & Caribbean ","Lower middle income",3.9,46.2,-0.8927306056022656,2112.111218507564,0.5079548001289366,18.98,77.4,78.9034957885742,86.25,55.50142110905612,86.2,13.8255063545497,67.2,0.18175,20.48826,3.308732676,24.522996018,29.907007237588022,64.60157906162465,0.6612,41.43333333333334,-1.0043415129184723,52.572,NA,17.733333333333334,NA
"BDI",51.2,61.77779333333334,84.7,39.699999999999996,123.7,NA,NA,39.375,36.95,"Burundi","Sub-Saharan Africa ","Low income",62.7,37.72,-1.299842405319216,255.993742886684,0.3868514597415928,NA,491,95.8188552856445,75,NA,9.94,9.36171645020186,37.341083999999995,0.12616,7.32214,NA,7.5914718144,10.62585023578428,53.172812019161114,0.4278,30.333333333333332,NA,50.418,NA,NA,NA
"TTO",50.4,50.22221333333336,115.1,28.74,160,21,22,NA,NA,"Trinidad and Tobago","Latin America & Caribbean ","High income",NA,NA,0.0695335660129786,16147.37529270476,0.603255546092987,11.66,26.8,20.644582748413,75,NA,100,18.62426969995958,7.5,2.27679,47.28394,0.048908762800000005,30.592819522,NA,64.08312846161957,0.8161999999999999,49.266666666666666,-0.06927138442794482,77.14200000000001,NA,12.933333333333334,10.2
"STP",49.9,62.88890666666664,80.7,31.14,153,NA,NA,59.55,48.05,"Sao Tome and Principe","Sub-Saharan Africa ","Lower middle income",15.7,40.7,-0.7934332370758056,1412.7246596681941,NA,16.06,145.2,NA,83.125,36.0387016066652,77.28,NA,52.6,1.41101,0.26286,0.0267862916,29.255909394,6.663740615785111,62.109752437513464,0.6176,42.233333333333334,NA,NA,NA,13.833333333333334,14.1
"VCT",49.2,56,100.6,43.72,105,NA,NA,NA,NA,"St. Vincent and the Grenadines","Latin America & Caribbean ","Upper middle income",NA,NA,0.2694991216063501,8525.344528312755,0.5338463783264158,5.4799999999999995,62.6,NA,68.125,NA,100,3.545113724650886,NA,0.5515,0.15642,0.22009769939999999,22.419621444,15.90312679302796,NA,0.7666000000000001,51.93333333333334,NA,NA,NA,3.3333333333333335,10.3
"ATG",46.9,49.55557333333334,115.4,34.06666666666666,158.33333333333334,NA,NA,NA,NA,"Antigua and Barbuda","Latin America & Caribbean ","High income",NA,NA,-0.04661770761013016,17022.76809218182,0.5922065138816832,NA,20.6,NA,67.25,NA,100,2.757465169898654,NA,2.19398,0.3672,0.2761678552,19.876969675999998,NA,NA,0.7938000000000001,52.166666666666664,NA,NA,NA,NA,7.1
"VEN",46.8,66.00000666666666,71.6,30,142,11.5375,NA,NA,NA,"Venezuela, RB","Latin America & Caribbean ","Not classified",NA,NA,-1.754934191703798,NA,NA,20.26,242.6,NA,85,NA,99.94,12.0733564315826,NA,5.8667,167.44772,4.1774416394000005,56.33203068,NA,61.74276432342168,0.7178,50,-1.0856570899486542,46.482,NA,20.966666666666665,NA
"GRD",46.4,54.66666666666666,104.1,16.3,187,NA,NA,NA,NA,"Grenada","Latin America & Caribbean ","Upper middle income",0.3,43.8,-0.010639162594452512,9222.830328865499,0.560295391082764,NA,20.8,NA,80.625,89.9176799999318,93.7,3.352381382396982,NA,0,0.19652,0.0956790172,9.5858657768,8.258260392964448,NA,0.7956000000000001,45.6,NA,NA,NA,NA,7.466666666666667
"IRQ",46.3,42.22223333333334,127.4,37.480000000000004,127.8,NA,NA,NA,NA,"Iraq","Middle East & North Africa","Upper middle income",0.1,29.5,-1.3253277778625498,4374.059847686998,0.4060110867023466,16.02,75.4,NA,46.25,59.64182758706644,100,2.65697868236901,49.030046,3.77942,354.53696,0,1.5334120598,4.724456183028834,63.330000880736904,0.6876,32.53333333333333,-1.2488713363806407,39.598,NA,16.53333333333333,NA
"COD",45.6,44.88889333333334,124.7,38.08,129,16,NA,32.075,36.9,"Congo, Dem. Rep.","Sub-Saharan Africa ","Low income",77.06,44.18,-1.718629240989686,496.6980165644898,0.366001170873642,35.7,545.8,96.6015014648437,78.75,11.40741986083438,20.6,18.23147087215716,78.27014600000001,0,60.07012,0.2364319482,13.841425308,2.6472747796053002,48.39262434056957,0.479,37.6,-1.5816004673639934,49.364,NA,33.9,39.46666666666667
"BHS",45.1,NA,NA,34.04,148,NA,24,NA,NA,"Bahamas, The","Latin America & Caribbean ","High income",NA,NA,0.3928854584693908,28667.31818274776,NA,NA,78,NA,81.25,NA,100,1.607225886220034,NA,0.97833,1.91682,7.9228842928,36.633648744,NA,60.70168250876412,0.819,51.86666666666667,NA,NA,NA,NA,3.4
"KNA",44.4,46.77778666666668,122.6,36.333333333333336,146.66666666666666,NA,NA,NA,NA,"St. Kitts and Nevis","Latin America & Caribbean ","High income",NA,NA,0.4511963188648224,20547.3150389989,0.5834401965141296,NA,NA,NA,71.25,NA,100,4.710056611458739,NA,0.38432,0.15567999999999999,3.9775330604000003,22.898312104,NA,NA,0.7792,NA,NA,NA,NA,NA,6.4
"AND",44.4,NA,NA,NA,NA,NA,NA,NA,NA,"Andorra","Europe & Central Asia","High income",NA,NA,1.664157891273498,38163.91484936756,NA,NA,NA,NA,NA,90.64000005723274,100,3.68881695301887,NA,NA,NA,NA,26.805447294,NA,NA,0.8638,NA,NA,74.532,NA,NA,NA
"VUT",44.2,46.66665333333334,122.6,27.84,154.4,NA,NA,NA,NA,"Vanuatu","East Asia & Pacific","Lower middle income",10,32.3,-0.512069231271744,2721.84898400818,0.4526769101619724,7.94,93.8,NA,55.625,NA,68.36,2.77656491882666,NA,0,0.6101,0.0076371886,4.200531992,6.166573567736172,NA,0.6056,36.93333333333333,NA,NA,NA,10.033333333333333,2.4
"TCD",43.8,51.777806666666656,110.5,14.28,180.4,NA,NA,35.15,34.925,"Chad","Sub-Saharan Africa ","Low income",30.86,37.46,-1.496333289146422,588.7527814934044,0.2996320247650146,33.06,1059.8,94.410545349121,66.25,6.194057375890576,10.8,3.124002359451564,82,0.42236,85.19878,NA,20.84788859,6.667180636881132,43.462225845316574,0.397,30.233333333333334,-2.0172776579856873,58.66,NA,29.766666666666666,NA
"PNG",43.4,50.222193333333344,114.9,19.54,176.2,NA,NA,NA,NA,"Papua New Guinea","East Asia & Pacific","Lower middle income",NA,NA,-0.8251946687698364,2470.657627805302,0.4283024132251738,27.419999999999998,191.6,NA,60,NA,20.6,1.6731108210723,NA,1.15925,9.70194,0.1388858822,3.6900600678,31.86285742440396,53.61215601163542,0.5568000000000001,31.366666666666667,-1.496035595734914,72.154,NA,23.2,NA
"SLB",42.1,52.00000000000002,111.2,29.7,159.2,NA,NA,NA,NA,"Solomon Islands","East Asia & Pacific","Lower middle income",26.6,37.1,-0.7661096453666688,1956.965693574132,0.42207003235816937,19.299999999999997,123,NA,56.875,NA,74.12,9.223870675239162,NA,0,0.59184,0.116749699,1.8812896855999999,4.063146070527196,NA,0.5651999999999999,34.63333333333333,NA,NA,NA,19.466666666666665,NA
"SDN",42.1,65.33334666666667,75.3,23.8,160.5,NA,NA,32.725,43.125,"Sudan","Sub-Saharan Africa ","Low income",15.3,34.2,-1.704606866836548,986.6881347656268,0.3771642446517942,11.14,275.6,NA,31.875,NA,61.1,NA,73.7,1.92474,144.6949,15.964439638,2.2817631830000003,11.553652224693382,48.621971988795515,0.512,33.833333333333336,-1.3999846577644348,40.216,NA,11.6,17.433333333333334
"CAF",42,36.88887333333332,135.8,25.3,179,NA,NA,31.75,22.675,"Central African Republic","Sub-Saharan Africa ","Low income",65.7,43,-1.725515222549438,398.82370745654197,0.291631907224655,22.58,837.4,NA,77.5,6.16076327133893,15.36,18.10338490995112,68.9131,0.01151,13.09262,NA,18.06482391,6.727927523053307,39.0622027513915,0.405,40.266666666666666,NA,56.492,NA,46.4,61.8
"DMA",41.5,52.66666000000002,109.4,37.13333333333333,146,NA,NA,NA,NA,"Dominica","Latin America & Caribbean ","Upper middle income",NA,NA,-0.06732477694749832,7850.14809812934,0.5461469054222104,13.22,NA,NA,62.5,NA,99.98,2.63091700406606,NA,0,0.149,0.0342094058,21.966845806000002,22.08181873255496,NA,0.7178,48.36666666666667,NA,NA,NA,6.866666666666666,NA
"DJI",41.3,55.77780000000002,100.8,28.94,161,NA,NA,41.65,35.375,"Djibouti","Middle East & North Africa","Lower middle income",19.1,41.6,-0.7859182357788086,2884.6304847825318,NA,12.38,236,NA,71.25,NA,64.92,4.762543562255346,NA,2.65407,2.17222,0.1678647032,1.5746459354,1.526848272340046,52.168750245098046,0.5072,35.96666666666667,NA,28.982,NA,17.7,16.5
"TUV",41.1,44.44442000000002,125.4,28.4,174,NA,NA,NA,NA,"Tuvalu","East Asia & Pacific","Upper middle income",3.6,39.1,-0.4278930425643922,4452.740240084594,0.4461668252944944,NA,NA,NA,NA,8.65814188333728,99.76,1.02631578947368,NA,NA,0.00584,0.0292198872,13.240639818,NA,NA,0.6382,NA,NA,NA,NA,NA,NA
"GNB",39.6,48.22221333333334,117,22.38,170.4,NA,NA,40.7,20.725,"Guinea-Bissau","Sub-Saharan Africa ","Low income",24.28,33.96,-1.478722572326658,730.3345147377607,NA,31.84,722,NA,44.75,23.65784021022386,34.98,10.26792362992231,61.532242,0.14046,3.18012,9.193071095799999,24.704217688,15.398971940926282,NA,0.4838,37.1,NA,64.934,NA,36.666666666666664,27.4
"GNQ",38.7,40.22220666666666,132.2,30.46666666666667,166.33333333333334,NA,NA,27.275,25.4,"Equatorial Guinea","Sub-Saharan Africa ","Upper middle income",NA,NA,-1.211674189567566,5544.754171204518,NA,NA,212.8,NA,53.125,NA,66.82,22.26992578353102,NA,0.59925,12.36446,0.2351148276,19.266759934,NA,NA,0.6003999999999999,41.53333333333333,-1.605459729830424,44.782,NA,NA,NA
"HTI",38.7,45.11111333333334,123.1,6.54,183,4.3966666666666665,8,NA,NA,"Haiti","Latin America & Caribbean ","Lower middle income",29.2,41.1,-2.171017026901248,1298.93572555978,0.4462095260620122,47.54,349.8,NA,61.25,NA,47.5,20.27192292900914,49.026524,1.37572,14.84176,1.4701148342,8.018314022,2.638729776785198,52.20611669849758,0.5396000000000001,29.833333333333332,-1.0671946108341217,66.322,NA,43.96666666666667,45.63333333333333
"KIR",38.6,40.44441333333336,131.9,25.88,155.2,NA,NA,NA,NA,"Kiribati","East Asia & Pacific","Lower middle income",1.7,27.8,0.04937633275985724,1899.654328108508,0.4882174432277678,3.7,82.4,NA,76.25,14.15067362572604,92.38,5.131617805035554,NA,0,0.11048,11.816258754,22.360412702,NA,NA,0.624,43.666666666666664,NA,NA,NA,12.133333333333333,8
"NRU",37.4,22.777766666666675,142.25,10.6,189,NA,NA,NA,NA,"Nauru","East Asia & Pacific","High income",1.7,32.4,0.0718236613087355,8127.268341614136,NA,NA,NA,NA,NA,NA,100,NA,NA,0,0.0012,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COG",36.6,46.44446,123,28.9,159.8,NA,NA,35.125,25.325000000000003,"Congo, Rep.","Sub-Saharan Africa ","Lower middle income",35.4,48.9,-1.28209240436554,1735.17992996375,0.4189796805381774,27.52,284,70.0140151977539,52.875,45.96859404017664,49.46,12.196416080524251,44.18359,0.04065,26.30712,3.0507846492,37.582266104,8.142638168553738,52.46709549486461,0.5746,37.5,-1.3059113323688507,61.526,NA,32.13333333333333,55.333333333333336
"GAB",36.6,38.66663333333332,134,22.62,172.2,NA,NA,47.825,30.025000000000002,"Gabon","Sub-Saharan Africa ","Upper middle income",2.5,38,-0.8461191058158875,6580.015330756828,0.4573675394058228,19.76,226.6,30.6775608062744,77.5,NA,92.03999999999999,19.9101498729857,44.33265,0.18083,19.33902,28.827138198,22.44275801,17.024042918820307,62.54999086134454,0.7073999999999999,49.6,-0.8694102664788564,60.544,NA,22,NA
"SOM",35.6,26.22222,143,19.419999999999998,172.8,NA,NA,22.225,15.625,"Somalia","Sub-Saharan Africa ","Low income",NA,NA,-2.1011385679245,468.9788653538274,NA,51.54,618,NA,46.875,NA,49.24,NA,NA,0.00518,32.89286,0,0.16599999999999998,17.199073045274222,47.74188573313941,NA,NA,NA,44.018,NA,50.166666666666664,42.266666666666666
"YEM",33.9,40.22224000000002,131.8,34.72,133.3,4.98,NA,NA,NA,"Yemen, Rep.","Middle East & North Africa","Low income",19.8,36.7,-2.3052673816680898,939.9579321032326,0.372754776477814,38.2,182.6,94.660057067871,26.875,NA,74.72,NA,44.2,0,37.05166,0.4675733048,0.7719439972,14.5629550318343,46.80580325630252,0.45880000000000004,NA,-1.3252590894699097,35.932,NA,36.46666666666667,11.666666666666668
"FSM",33.2,38.22222666666664,133.2,28.68,161.8,NA,NA,NA,NA,"Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income",16,40.1,0.2741606459021569,2990.418123876182,0.4980565905570982,NA,72.2,NA,61.25,NA,83.24,0.4953929441220634,NA,0,0.05114,0.015772236,0.0491628878,NA,NA,0.631,37.06666666666666,NA,NA,NA,NA,NA
"MHL",31.7,32.22220666666666,140.2,26.82,165.6,NA,NA,NA,NA,"Marshall Islands","East Asia & Pacific","Upper middle income",0.9,35.5,0.05313815288245678,5345.593019852668,0.4195920348167416,NA,NA,NA,63.75,NA,98.98,3.0782845863649477,NA,NA,0.0024,0.2688031738,11.915709108,NA,NA,0.639,36.5,NA,NA,NA,NA,NA
"SSD",31.6,42.44444666666666,129.8,18.060000000000002,175.8,NA,NA,18.325,29.7,"South Sudan","Sub-Saharan Africa ","Low income",67.3,44.1,-2.3630671501159677,1080.14718624765,0.3063992738723756,19.540000000000003,1227.4,NA,67.5,NA,7.72,3.53427701123526,94.2,0,NA,NA,15.501500656000001,NA,37.31680976075775,0.39080000000000004,NA,NA,52.352,NA,21,62.833333333333336
"SYR",28.1,29.77778,140.9,26.32,167,NA,NA,NA,NA,"Syrian Arab Republic","Middle East & North Africa","Low income",24.8,26.6,-1.761483740806578,734.2417770016486,NA,31.240000000000002,30.6,NA,40,NA,89,NA,NA,NA,45.37258,0.24698888659999998,0.6853028788,3.14853680210342,56.57827033775048,0.578,NA,NA,28.236,NA,25.7,NA
"TKM",26,34.6666533333333,138.6,1.3800000000000001,184.4,NA,6,NA,NA,"Turkmenistan","Europe & Central Asia","Upper middle income",NA,NA,-1.0736849546432508,7272.69355377075,NA,3.9,5,NA,NA,94.8528899307028,99.98,NA,8.556526,8.90922,126.76644,2.9938568136,3.2482621134,NA,67.86018746593277,0.743,40.5,-1.0811307827631633,19.984,NA,5.766666666666667,NA
"LBY",23.1,26.44443333333334,142.2,18.6,178.8,NA,NA,35.475,19.7,"Libya","Middle East & North Africa","Upper middle income",NA,NA,-1.754673600196838,7449.251423026396,NA,11.120000000000001,72,NA,50,NA,69.62,2.80678251468398,NA,8.52451,94.92996000000001,0.6342291742,0.145125536,NA,NA,0.7158,NA,-1.2997600932916005,43.222,NA,8,20.166666666666668
"ABW",NA,NA,NA,35.1,155,NA,NA,NA,NA,"Aruba","Latin America & Caribbean ","High income",NA,NA,1.0094368338584905,28017.882520292642,NA,NA,NA,NA,NA,NA,99.96000000000001,2.56243337150077,NA,6.7e-4,0.50862,1.051114e-4,18.917577488000003,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"American Samoa","East Asia & Pacific","High income",NA,NA,0.6166325688362122,13274.012845236999,NA,NA,NA,NA,NA,89.8545469094066,NA,NA,NA,NA,0.0084,6.977862297000001,12.847258602,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BMU",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bermuda","North America","High income",NA,NA,1.33393657207489,106089.1631272402,NA,NA,NA,NA,NA,NA,100,0.3829254786126682,NA,NA,0.35674,5.6240000000000004e-5,2.07991906,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHI",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Channel Islands","Europe & Central Asia","High income",NA,NA,NA,64969.66840385296,NA,NA,NA,NA,NA,NA,100,0.825580746728599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COM",NA,40.22218666666668,131.2,NA,NA,NA,NA,43.55,32.775,"Comoros","Sub-Saharan Africa ","Lower middle income",18.6,45.3,-1.685673022270202,1371.945831341354,0.4039406657218934,15.36,221,NA,65,NA,87.32000000000001,NA,68.6,0.04532,0.89424,0.3041089734,29.032455329999998,7.375365750832804,52.27821848739496,0.558,37.6,NA,66.816,NA,12.333333333333334,27.4
"CUB",NA,NA,NA,42.18,111.5,NA,NA,NA,NA,"Cuba","Latin America & Caribbean ","Upper middle income",NA,NA,-0.2916127562522888,7548.368794870584,NA,2.5,39.2,NA,NA,NA,99.94,11.13598701076278,10.332312,NA,44.495560000000005,3.8521934692,16.229066444,NA,75.47191585125498,0.779,49.46666666666667,-0.87588699658711755,32.952,NA,2.5,NA
